WellName,MD,CN,GR,ZDEN,RT,Lithology Primary,Lithology Secondary
Well-2,1703.102,0.16,66.68,2.38,4.74,101,113
Well-2,1703.202,0.16,66.89,2.38,4.69,101,113
Well-2,1703.302,0.16,67.2,2.38,4.75,101,113
Well-2,1703.402,0.16,67.71,2.39,4.78,101,113
Well-2,1703.502,0.16,68.57,2.39,4.83,101,113
Well-2,1703.602,0.17,69.41,2.39,4.82,101,113
Well-2,1703.702,0.17,69.75,2.39,4.82,101,113
Well-2,1703.802,0.17,69.37,2.39,4.88,101,113
Well-2,1703.902,0.17,68.28,2.38,4.87,101,113
Well-2,1704.002,0.17,66.8,2.38,4.92,101,113
Well-2,1704.102,0.17,65.37,2.38,4.97,101,113
Well-2,1704.202,0.17,64.39,2.37,5.06,101,113
Well-2,1704.302,0.17,63.95,2.38,5.07,101,113
Well-2,1704.402,0.17,64.09,2.38,5.04,101,113
Well-2,1704.502,0.16,64.92,2.38,5.02,113,101
Well-2,1704.602,0.16,66.53,2.39,4.98,113,101
Well-2,1704.702,0.16,69.14,2.39,4.91,113,101
Well-2,1704.802,0.16,72.33,2.39,4.86,113,101
Well-2,1704.902,0.16,75.61,2.39,4.76,113,101
Well-2,1705.002,0.16,78.32,2.39,4.56,113,114
Well-2,1705.102,0.16,79.88,2.39,4.36,113,114
Well-2,1705.202,0.17,80.02,2.39,4.1,113,114
Well-2,1705.302,0.17,78.9,2.39,3.92,113,114
Well-2,1705.402,0.17,76.91,2.4,3.73,113,114
Well-2,1705.502,0.17,74.62,2.4,3.59,113,101
Well-2,1705.602,0.17,72.55,2.4,3.55,113,101
Well-2,1705.702,0.17,71.3,2.4,3.58,113,101
Well-2,1705.802,0.17,71.08,2.39,3.67,113,101
Well-2,1705.902,0.17,72.09,2.39,3.94,113,101
Well-2,1706.002,0.17,74.12,2.4,4.26,113,101
Well-2,1706.102,0.17,76.9,2.4,4.67,113,101
Well-2,1706.202,0.16,79.88,2.41,5.09,113,101
Well-2,1706.302,0.16,82.11,2.42,5.5,113,101
Well-2,1706.402,0.16,82.66,2.43,6.04,101,113
Well-2,1706.502,0.15,81.22,2.44,6.56,101,113
Well-2,1706.602,0.15,78.19,2.45,6.78,101,113
Well-2,1706.702,0.14,74.65,2.45,6.8,113,114
Well-2,1706.802,0.13,71.7,2.46,6.7,113,114
Well-2,1706.902,0.12,69.52,2.47,6.48,113,114
Well-2,1707.002,0.12,67.78,2.48,6.36,113,114
Well-2,1707.102,0.11,66.64,2.48,6.27,113,114
Well-2,1707.202,0.11,66.9,2.49,6.34,113,114
Well-2,1707.302,0.11,69.33,2.49,6.7,113,114
Well-2,1707.402,0.11,74.33,2.49,7.15,113,114
Well-2,1707.502,0.12,81.53,2.5,7.72,113,114
Well-2,1707.602,0.12,89.92,2.51,8.32,113,114
Well-2,1707.702,0.13,98.44,2.52,8.93,113,114
Well-2,1707.802,0.14,106.54,2.53,9.33,104,103
Well-2,1707.902,0.15,113.68,2.53,9.53,104,103
Well-2,1708.002,0.16,119.78,2.54,9.61,104,103
Well-2,1708.102,0.17,124.73,2.54,9.66,104,103
Well-2,1708.202,0.17,127.98,2.54,9.67,104,103
Well-2,1708.302,0.18,129.55,2.54,9.47,104,103
Well-2,1708.402,0.18,129.8,2.54,9.19,104,103
Well-2,1708.502,0.19,129.33,2.54,8.89,104,103
Well-2,1708.602,0.19,129.25,2.54,8.42,104,103
Well-2,1708.702,0.2,129.8,2.53,7.99,104,103
Well-2,1708.802,0.2,130.34,2.53,7.45,104,103
Well-2,1708.902,0.21,129.68,2.52,6.98,104,103
Well-2,1709.002,0.2,126.94,2.5,6.48,104,103
Well-2,1709.102,0.2,121.69,2.48,6.12,104,103
Well-2,1709.202,0.2,113.91,2.45,5.81,113,114
Well-2,1709.302,0.2,105.26,2.43,5.67,113,114
Well-2,1709.402,0.2,97.5,2.41,5.73,113,114
Well-2,1709.502,0.2,92.81,2.4,5.84,113,114
Well-2,1709.602,0.2,92.11,2.38,5.88,113,114
Well-2,1709.702,0.19,94.72,2.37,5.7,113,114
Well-2,1709.802,0.18,99.4,2.34,5.53,113,114
Well-2,1709.902,0.18,104.67,2.31,5.47,113,114
Well-2,1710.002,0.18,109.5,2.28,5.35,104,113
Well-2,1710.102,0.19,113.96,2.26,5.03,104,113
Well-2,1710.202,0.2,118.35,2.23,4.7,104,113
Well-2,1710.302,0.22,123.66,2.19,4.61,104,101
Well-2,1710.402,0.23,129.86,2.15,4.56,104,101
Well-2,1710.502,0.23,136.5,2.11,4.55,104,101
Well-2,1710.602,0.23,142.68,2.08,4.56,104,101
Well-2,1710.702,0.23,147.66,2.06,4.56,104,101
Well-2,1710.802,0.23,150.97,2.07,4.73,104,101
Well-2,1710.902,0.24,151.93,2.09,4.9,104,101
Well-2,1711.002,0.24,150.27,2.11,5.02,104,101
Well-2,1711.102,0.24,145.96,2.13,5.15,104,101
Well-2,1711.202,0.24,139.5,2.14,5.39,104,101
Well-2,1711.302,0.24,131.81,2.14,5.62,104,101
Well-2,1711.402,0.24,123.64,2.15,5.87,104,101
Well-2,1711.502,0.23,116.51,2.18,6.24,104,101
Well-2,1711.602,0.23,111.31,2.23,6.82,104,101
Well-2,1711.702,0.22,108.09,2.31,7.54,104,101
Well-2,1711.802,0.2,106.18,2.4,8.47,104,109
Well-2,1711.902,0.2,104.58,2.48,9.56,104,109
Well-2,1712.002,0.19,103.46,2.53,10.62,104,109
Well-2,1712.102,0.19,103.22,2.57,11.59,104,109
Well-2,1712.202,0.2,104.41,2.61,12.58,104,109
Well-2,1712.302,0.2,106.69,2.64,13.44,104,109
Well-2,1712.402,0.19,109.36,2.66,13.96,104,109
Well-2,1712.502,0.19,111.55,2.67,14.17,104,109
Well-2,1712.602,0.18,112.92,2.68,14.25,104,109
Well-2,1712.702,0.18,113.52,2.67,14.19,104,109
Well-2,1712.802,0.17,113.54,2.67,13.94,104,109
Well-2,1712.902,0.17,113.5,2.67,13.38,104,109
Well-2,1713.002,0.17,113.5,2.67,12.42,104,109
Well-2,1713.102,0.17,113.69,2.66,11.24,104,109
Well-2,1713.202,0.17,114.1,2.64,10.11,104,109
Well-2,1713.302,0.17,114.75,2.62,8.98,104,109
Well-2,1713.402,0.18,115.66,2.6,8.07,104,109
Well-2,1713.502,0.18,116.45,2.58,7.43,104,109
Well-2,1713.602,0.18,116.7,2.56,6.85,104,109
Well-2,1713.702,0.19,115.71,2.54,6.28,104,109
Well-2,1713.802,0.19,113.75,2.53,5.78,104,109
Well-2,1713.902,0.2,111.05,2.52,5.46,104,109
Well-2,1714.002,0.2,108.35,2.53,5.25,104,109
Well-2,1714.102,0.21,106.12,2.55,5.15,104,109
Well-2,1714.202,0.21,103.91,2.57,5.19,104,109
Well-2,1714.302,0.2,101.42,2.58,5.29,104,109
Well-2,1714.402,0.2,98.65,2.57,5.6,104,109
Well-2,1714.502,0.2,95.97,2.56,6,104,109
Well-2,1714.602,0.2,93.86,2.55,6.57,104,109
Well-2,1714.702,0.2,92.84,2.54,7.29,104,109
Well-2,1714.802,0.21,93.26,2.53,7.93,104,109
Well-2,1714.902,0.2,94.59,2.54,8.32,104,109
Well-2,1715.002,0.2,96.34,2.55,8.42,104,109
Well-2,1715.102,0.19,97.34,2.58,8.49,104,109
Well-2,1715.202,0.19,97.18,2.6,8.54,104,109
Well-2,1715.302,0.18,95.73,2.63,8.59,104,109
Well-2,1715.402,0.18,93.37,2.65,8.68,104,109
Well-2,1715.502,0.19,90.8,2.66,8.81,104,109
Well-2,1715.602,0.19,88.79,2.67,9.14,104,109
Well-2,1715.702,0.19,87.38,2.68,9.6,104,109
Well-2,1715.802,0.19,85.66,2.69,10.15,104,109
Well-2,1715.902,0.19,82.99,2.7,10.7,104,109
Well-2,1716.002,0.18,79.5,2.71,10.95,104,109
Well-2,1716.102,0.18,76.65,2.71,10.68,104,109
Well-2,1716.202,0.17,76.45,2.7,9.87,104,109
Well-2,1716.302,0.16,80.39,2.69,8.62,104,109
Well-2,1716.402,0.15,88.68,2.67,7.56,104,109
Well-2,1716.502,0.14,100.14,2.62,6.65,104,109
Well-2,1716.602,0.14,112.63,2.56,5.88,104,109
Well-2,1716.702,0.14,124.08,2.5,5.28,104,109
Well-2,1716.802,0.14,133.56,2.45,4.88,104,101
Well-2,1716.902,0.15,140.65,2.4,4.62,104,101
Well-2,1717.002,0.17,145.4,2.37,4.43,104,101
Well-2,1717.102,0.19,148.05,2.33,4.29,104,101
Well-2,1717.202,0.22,148.75,2.29,4.23,104,101
Well-2,1717.302,0.24,148.13,2.24,4.26,104,101
Well-2,1717.402,0.26,146.51,2.18,4.35,104,101
Well-2,1717.502,0.27,143.92,2.14,4.47,104,101
Well-2,1717.602,0.27,140.47,2.11,4.57,104,101
Well-2,1717.702,0.27,136.33,2.11,4.75,104,101
Well-2,1717.802,0.26,131.68,2.14,4.9,104,101
Well-2,1717.902,0.26,127.16,2.2,5.04,104,101
Well-2,1718.002,0.25,123.72,2.28,5.11,104,101
Well-2,1718.102,0.24,121.98,2.36,5.09,104,101
Well-2,1718.202,0.23,121.94,2.43,5.03,104,101
Well-2,1718.302,0.22,123.33,2.47,4.95,104,101
Well-2,1718.402,0.22,125.27,2.48,4.91,104,101
Well-2,1718.502,0.22,127.48,2.46,4.8,104,101
Well-2,1718.602,0.22,129.75,2.44,4.78,104,101
Well-2,1718.702,0.23,132.07,2.42,4.74,104,101
Well-2,1718.802,0.24,134.69,2.41,4.66,104,101
Well-2,1718.902,0.24,137.97,2.41,4.57,104,101
Well-2,1719.002,0.24,141.59,2.4,4.48,104,101
Well-2,1719.102,0.24,145.43,2.38,4.33,104,101
Well-2,1719.202,0.24,148.84,2.35,4.2,104,101
Well-2,1719.302,0.24,151.44,2.32,4.11,104,101
Well-2,1719.402,0.23,152.52,2.29,4.02,104,101
Well-2,1719.502,0.23,152.08,2.26,3.97,104,101
Well-2,1719.602,0.23,149.88,2.25,3.96,104,101
Well-2,1719.702,0.23,146.17,2.26,4.03,104,101
Well-2,1719.802,0.23,141.43,2.29,4.2,104,101
Well-2,1719.902,0.23,136.46,2.32,4.44,104,101
Well-2,1720.002,0.23,131.58,2.34,4.69,104,101
Well-2,1720.102,0.23,127.35,2.36,4.88,104,101
Well-2,1720.202,0.23,124.21,2.4,5.12,104,101
Well-91,2497.4,0.14,129.28,2.62,7.79,103,108
Well-91,2497.5,0.14,129.72,2.61,7.66,103,108
Well-91,2497.6,0.14,128.77,2.6,7.45,103,108
Well-91,2497.7,0.14,127.35,2.58,7.36,103,108
Well-91,2497.8,0.14,125.95,2.58,7.46,103,108
Well-91,2497.9,0.14,124.31,2.57,7.65,108,103
Well-91,2498,0.14,122.09,2.57,7.58,108,103
Well-91,2498.1,0.14,120.02,2.57,7.23,108,103
Well-91,2498.2,0.14,119.9,2.58,7.05,108,103
Well-91,2498.3,0.13,123.05,2.59,7.24,108,103
Well-91,2498.4,0.13,128.81,2.6,7.55,103,108
Well-91,2498.5,0.12,134.57,2.62,7.64,103,108
Well-91,2498.6,0.13,137.2,2.63,7.33,103,108
Well-91,2498.7,0.13,135.34,2.64,6.92,103,108
Well-91,2498.8,0.14,129.83,2.64,6.91,103,108
Well-91,2498.9,0.14,122.47,2.63,7.36,108,103
Well-91,2499,0.14,114.55,2.63,7.73,108,103
Well-91,2499.1,0.14,106.85,2.62,7.54,108,103
Well-91,2499.2,0.14,100.13,2.62,7.07,108,103
Well-91,2499.3,0.14,95.51,2.62,6.91,108,103
Well-91,2499.4,0.14,94.12,2.62,7.17,108,108
Well-91,2499.5,0.14,96.27,2.63,7.41,108,108
Well-91,2499.6,0.14,101.33,2.63,7.19,108,108
Well-91,2499.7,0.14,107.7,2.62,6.81,108,108
Well-91,2499.8,0.14,113.01,2.62,6.78,108,108
Well-91,2499.9,0.14,114.92,2.61,7.11,103,108
Well-91,2500,0.14,112.34,2.6,7.25,103,108
Well-91,2500.1,0.14,105.89,2.59,6.81,103,108
Well-91,2500.2,0.15,97.42,2.59,6.22,103,108
Well-91,2500.3,0.15,88.9,2.59,6.13,103,108
Well-91,2500.4,0.15,81.73,2.6,6.45,108,103
Well-91,2500.5,0.16,76.45,2.6,6.63,108,103
Well-91,2500.6,0.16,73.17,2.6,6.66,108,103
Well-91,2500.7,0.15,71.79,2.6,7.14,108,103
Well-91,2500.8,0.15,72.19,2.59,8.01,108,103
Well-91,2500.9,0.15,74.12,2.59,8.51,108,103
Well-91,2501,0.15,77.31,2.58,8.5,108,103
Well-91,2501.1,0.15,81.71,2.58,8.19,108,103
Well-91,2501.2,0.15,87.67,2.58,7.87,108,103
Well-91,2501.3,0.15,95.5,2.58,7.84,108,103
Well-91,2501.4,0.15,104.59,2.58,7.99,103,101
Well-91,2501.5,0.15,113.51,2.59,8.15,103,101
Well-91,2501.6,0.16,120.29,2.59,8.34,103,101
Well-91,2501.7,0.16,123.49,2.6,8.6,103,101
Well-91,2501.8,0.17,122.91,2.6,8.85,103,101
Well-91,2501.9,0.17,119.28,2.61,8.84,103,101
Well-91,2502,0.17,113.45,2.61,8.31,103,101
Well-91,2502.1,0.17,106.17,2.61,7.49,103,101
Well-91,2502.2,0.16,98.22,2.61,6.89,103,101
Well-91,2502.3,0.15,90.43,2.61,6.7,103,101
Well-91,2502.4,0.15,83.7,2.61,6.72,108,103
Well-91,2502.5,0.15,78.6,2.62,6.73,108,103
Well-91,2502.6,0.14,75.45,2.62,6.73,108,103
Well-91,2502.7,0.14,74.29,2.62,6.79,108,103
Well-91,2502.8,0.14,75.03,2.62,6.95,108,103
Well-91,2502.9,0.14,77.15,2.62,7.11,108,103
Well-91,2503,0.14,79.88,2.62,7.09,108,103
Well-91,2503.1,0.14,82.36,2.62,6.85,108,103
Well-91,2503.2,0.14,83.98,2.62,6.63,108,103
Well-91,2503.3,0.15,84.57,2.62,6.61,108,103
Well-91,2503.4,0.15,84.42,2.62,6.68,108,103
Well-91,2503.5,0.15,84.05,2.62,6.68,108,103
Well-91,2503.6,0.15,83.92,2.62,6.63,108,103
Well-91,2503.7,0.15,84.48,2.62,6.56,108,103
Well-91,2503.8,0.15,86.09,2.62,6.37,108,103
Well-91,2503.9,0.15,88.8,2.62,6.04,108,103
Well-91,2504,0.15,92.23,2.62,5.68,108,103
Well-91,2504.1,0.15,95.44,2.63,5.4,108,103
Well-91,2504.2,0.16,97.33,2.63,5.24,108,103
Well-91,2504.3,0.16,97.17,2.63,5.2,108,103
Well-91,2504.4,0.16,94.92,2.64,5.3,108,103
Well-91,2504.5,0.16,91.34,2.64,5.49,108,103
Well-91,2504.6,0.16,87.6,2.64,5.64,108,103
Well-91,2504.7,0.17,84.82,2.64,5.65,108,103
Well-91,2504.8,0.17,83.46,2.64,5.54,108,103
Well-91,2504.9,0.17,83.35,2.63,5.43,108,103
Well-91,2505,0.17,83.84,2.63,5.3,108,103
Well-91,2505.1,0.16,84.35,2.62,5.11,108,103
Well-91,2505.2,0.16,84.65,2.62,4.9,108,103
Well-91,2505.3,0.16,84.78,2.62,4.81,108,103
Well-91,2505.4,0.17,84.9,2.63,4.91,108,103
Well-91,2505.5,0.17,85.23,2.63,5.09,108,103
Well-91,2505.6,0.18,85.9,2.63,5.21,108,103
Well-91,2505.7,0.18,87.09,2.63,5.24,108,103
Well-91,2505.8,0.18,88.88,2.63,5.17,108,103
Well-91,2505.9,0.19,91.37,2.63,4.98,103,101
Well-91,2506,0.19,94.48,2.62,4.7,103,101
Well-91,2506.1,0.19,97.84,2.62,4.38,103,101
Well-91,2506.2,0.19,100.92,2.61,4.08,103,101
Well-91,2506.3,0.19,103.32,2.61,3.83,103,101
Well-91,2506.4,0.2,104.94,2.61,3.69,103,101
Well-91,2506.5,0.2,105.99,2.61,3.71,103,101
Well-91,2506.6,0.2,106.56,2.61,3.91,103,101
Well-91,2506.7,0.21,106.55,2.61,4.25,103,101
Well-91,2506.8,0.21,105.81,2.61,4.66,103,101
Well-91,2506.9,0.21,104.38,2.61,5.11,103,101
Well-91,2507,0.21,102.65,2.6,5.58,103,101
Well-91,2507.1,0.2,101.09,2.6,6.03,103,101
Well-91,2507.2,0.19,99.7,2.59,6.38,103,101
Well-91,2507.3,0.18,98.08,2.58,6.58,103,101
Well-91,2507.4,0.17,95.89,2.58,6.61,103,101
Well-91,2507.5,0.17,93.19,2.58,6.51,103,101
Well-91,2507.6,0.17,90.37,2.57,6.36,103,101
Well-91,2507.7,0.17,87.83,2.56,6.2,103,101
Well-91,2507.8,0.17,85.59,2.55,6.04,103,101
Well-91,2507.9,0.17,83.38,2.54,5.97,103,101
Well-91,2508,0.17,80.76,2.53,6.08,103,101
Well-91,2508.1,0.17,77.36,2.53,6.44,103,101
Well-91,2508.2,0.17,73.12,2.54,7.18,101,108
Well-91,2508.3,0.16,68.31,2.55,8.42,101,108
Well-91,2508.4,0.15,63.58,2.57,10.07,101,108
Well-91,2508.5,0.14,59.71,2.6,11.76,101,108
Well-91,2508.6,0.12,57.2,2.62,13.03,101,108
Well-91,2508.7,0.11,55.95,2.63,13.74,101,108
Well-91,2508.8,0.1,55.59,2.64,14.11,101,108
Well-91,2508.9,0.1,55.85,2.64,14.19,101,108
Well-91,2509,0.1,56.8,2.63,13.69,101,108
Well-91,2509.1,0.1,58.58,2.62,12.38,101,108
Well-91,2509.2,0.1,61.05,2.61,10.8,101,108
Well-91,2509.3,0.1,63.63,2.59,9.73,101,103
Well-91,2509.4,0.11,65.35,2.58,9.26,101,103
Well-91,2509.5,0.11,65.34,2.58,9.01,101,108
Well-91,2509.6,0.11,63.41,2.58,8.83,101,108
Well-91,2509.7,0.11,60.31,2.59,8.88,101,108
Well-91,2509.8,0.12,57.22,2.61,9.46,101,108
Well-91,2509.9,0.12,55.07,2.62,10.72,101,108
Well-91,2510,0.12,54.18,2.64,12.23,101,108
Well-91,2510.1,0.11,54.33,2.65,13.21,101,108
Well-91,2510.2,0.11,54.99,2.66,13.57,101,108
Well-91,2510.3,0.11,55.71,2.66,13.7,101,108
Well-91,2510.4,0.1,56.23,2.66,13.75,101,108
Well-91,2510.5,0.1,56.6,2.66,13.77,101,108
Well-91,2510.6,0.1,57.02,2.66,13.79,101,108
Well-91,2510.7,0.1,57.64,2.66,13.82,101,108
Well-91,2510.8,0.11,58.5,2.66,13.8,101,108
Well-91,2510.9,0.11,59.59,2.65,13.6,101,108
Well-91,2511,0.11,60.78,2.65,13.13,101,108
Well-91,2511.1,0.11,61.94,2.64,12.72,101,108
Well-91,2511.2,0.11,63.09,2.63,12.62,101,108
Well-91,2511.3,0.12,64.32,2.63,12.5,101,108
Well-91,2511.4,0.12,65.76,2.63,11.94,101,108
Well-91,2511.5,0.12,67.55,2.62,10.96,101,108
Well-91,2511.6,0.12,69.65,2.62,10,101,108
Well-91,2511.7,0.12,71.88,2.61,9.31,101,108
Well-91,2511.8,0.13,73.96,2.6,8.8,101,108
Well-91,2511.9,0.13,75.55,2.59,8.49,101,108
Well-91,2512,0.13,76.17,2.59,8.46,101,108
Well-91,2512.1,0.14,75.47,2.59,8.78,101,108
Well-91,2512.2,0.14,73.55,2.6,9.39,101,108
Well-91,2512.3,0.14,70.9,2.61,9.95,101,108
Well-91,2512.4,0.14,68.3,2.61,10.03,101,108
Well-91,2512.5,0.14,66.38,2.61,9.46,101,108
Well-91,2512.6,0.14,65.43,2.6,8.62,101,108
Well-91,2512.7,0.14,65.34,2.58,7.96,101,108
Well-91,2512.8,0.14,65.58,2.56,7.26,101,108
Well-91,2512.9,0.14,65.52,2.54,6.31,101,108
Well-91,2513,0.14,64.72,2.51,5.44,113,0
Well-91,2513.1,0.14,63.26,2.48,4.86,113,0
Well-91,2513.2,0.14,61.52,2.44,4.48,101,0
Well-91,2513.3,0.14,60.02,2.41,4.18,101,0
Well-91,2513.4,0.14,59.2,2.39,4.11,101,0
Well-91,2513.5,0.14,59.28,2.39,4.44,101,0
Well-91,2513.6,0.14,60.2,2.4,5.13,108,101
Well-91,2513.7,0.14,61.71,2.41,6.06,108,101
Well-91,2513.8,0.14,63.48,2.42,7.1,108,101
Well-91,2513.9,0.14,65.11,2.43,8.2,108,101
Well-91,2514,0.14,66.21,2.43,9.28,108,101
Well-91,2514.1,0.14,66.63,2.43,9.82,101,113
Well-91,2514.2,0.14,66.47,2.41,9.19,101,113
Well-91,2514.3,0.14,65.97,2.4,7.76,101,113
Well-91,2514.4,0.14,65.27,2.39,6.43,101,113
Well-91,2514.5,0.13,64.43,2.38,5.46,101,113
Well-91,2514.6,0.13,63.51,2.37,4.73,101,113
Well-91,2514.7,0.14,62.6,2.36,4.19,101,113
Well-91,2514.8,0.14,61.86,2.36,3.83,101,113
Well-91,2514.9,0.15,61.53,2.35,3.66,101,113
Well-91,2515,0.16,61.83,2.36,3.67,101,113
Well-91,2515.1,0.16,62.6,2.37,3.82,101,113
Well-91,2515.2,0.17,63.45,2.39,4.06,101,113
Well-91,2515.3,0.17,64.15,2.41,4.39,101,113
Well-91,2540.5,0.14,83.77,2.58,14.59,309,0
Well-91,2540.6,0.14,83.53,2.59,14.56,309,0
Well-91,2540.7,0.14,82.83,2.59,14.28,309,0
Well-91,2540.8,0.13,82.17,2.59,13.85,309,0
Well-91,2540.9,0.13,81.84,2.58,13.34,309,0
Well-91,2541,0.13,81.9,2.58,12.86,309,0
Well-91,2541.1,0.13,82.23,2.57,12.36,309,0
Well-91,2541.2,0.13,82.85,2.57,11.83,309,0
Well-91,2541.3,0.13,83.87,2.57,11.32,309,0
Well-91,2541.4,0.13,85.38,2.57,10.9,309,0
Well-91,2541.5,0.13,87.32,2.57,10.63,309,0
Well-91,2541.6,0.13,89.37,2.58,10.5,309,0
Well-91,2541.7,0.13,91.23,2.58,10.47,309,0
Well-91,2541.8,0.13,92.71,2.58,10.63,309,0
Well-91,2541.9,0.13,93.81,2.58,11.03,309,0
Well-91,2542,0.13,94.61,2.59,11.65,309,0
Well-91,2542.1,0.13,95.05,2.59,12.4,309,0
Well-91,2542.2,0.13,95.06,2.6,13.12,309,0
Well-91,2542.3,0.13,94.61,2.6,13.66,309,0
Well-91,2542.4,0.12,93.68,2.6,13.95,309,0
Well-91,2542.5,0.12,92.34,2.6,14,309,0
Well-91,2542.6,0.12,90.78,2.6,13.94,309,0
Well-91,2542.7,0.12,89.28,2.6,13.97,309,0
Well-91,2542.8,0.11,88.06,2.61,14.16,309,0
Well-91,2542.9,0.11,87.32,2.61,14.53,309,0
Well-91,2543,0.11,87.06,2.62,15.13,309,0
Well-91,2543.1,0.11,87.17,2.62,16.06,309,0
Well-91,2543.2,0.11,87.5,2.62,17.24,309,0
Well-91,2543.3,0.11,87.84,2.62,18.53,309,0
Well-91,2543.4,0.11,88.13,2.62,19.71,309,0
Well-91,2543.5,0.11,88.43,2.62,20.34,309,0
Well-91,2543.6,0.11,88.69,2.62,20.11,309,0
Well-91,2543.7,0.11,88.96,2.62,19.12,309,0
Well-91,2543.8,0.1,89.41,2.62,17.51,309,0
Well-91,2543.9,0.1,90.14,2.62,15.5,309,0
Well-91,2544,0.1,91.2,2.62,13.51,309,0
Well-91,2544.1,0.1,92.53,2.62,11.87,309,0
Well-91,2544.2,0.11,93.93,2.62,10.69,309,0
Well-91,2544.3,0.11,95.01,2.62,9.9,309,0
Well-91,2544.4,0.11,95.29,2.62,9.41,309,0
Well-91,2544.5,0.11,94.54,2.62,9.21,309,0
Well-91,2544.6,0.11,93.13,2.61,9.22,309,0
Well-91,2544.7,0.12,91.89,2.61,9.33,309,0
Well-91,2544.8,0.12,91.32,2.61,9.5,309,0
Well-91,2544.9,0.12,91.37,2.61,9.73,309,0
Well-91,2545,0.12,91.58,2.62,10.03,309,0
Well-91,2545.1,0.13,91.53,2.62,10.37,309,0
Well-91,2545.2,0.13,91.21,2.61,10.95,309,0
Well-91,2545.3,0.12,90.81,2.61,12.03,309,0
Well-91,2545.4,0.12,90.54,2.6,13.64,309,0
Well-91,2545.5,0.12,90.39,2.59,15.46,309,0
Well-91,2545.6,0.12,90.2,2.59,17.24,309,0
Well-91,2545.7,0.11,89.9,2.59,18.99,309,0
Well-91,2545.8,0.11,89.4,2.6,20.52,309,0
Well-91,2545.9,0.11,88.73,2.61,21.31,309,0
Well-91,2546,0.1,88.06,2.62,21.33,309,0
Well-91,2546.1,0.1,87.64,2.63,20.98,309,0
Well-91,2546.2,0.1,87.67,2.64,20.53,309,0
Well-91,2546.3,0.1,88.13,2.64,19.85,309,0
Well-91,2546.4,0.09,88.99,2.64,18.81,309,0
Well-91,2546.5,0.09,90.11,2.64,17.77,309,0
Well-91,2546.6,0.09,91.1,2.63,16.73,309,0
Well-91,2546.7,0.09,91.41,2.63,15.26,309,0
Well-91,2546.8,0.09,90.56,2.62,13.61,309,0
Well-91,2546.9,0.1,88.58,2.62,12.31,309,0
Well-91,2547,0.1,86.04,2.61,11.53,309,0
Well-91,2547.1,0.1,83.66,2.61,10.97,309,0
Well-91,2547.2,0.1,82.07,2.6,10.37,309,0
Well-91,2547.3,0.1,81.48,2.59,9.87,309,0
Well-91,2547.4,0.1,81.59,2.59,9.63,309,0
Well-91,2547.5,0.1,81.73,2.58,9.59,309,0
Well-91,2547.6,0.1,81.47,2.58,9.53,309,0
Well-91,2547.7,0.11,80.93,2.58,9.36,309,0
Well-91,2547.8,0.11,80.53,2.58,9.23,309,0
Well-91,2547.9,0.11,80.78,2.58,9.39,309,0
Well-91,2548,0.11,81.85,2.58,10.01,309,0
Well-91,2548.1,0.11,83.58,2.59,11.12,309,0
Well-91,2548.2,0.11,85.46,2.6,12.77,309,0
Well-91,2548.3,0.11,86.78,2.61,15.33,309,0
Well-91,2548.4,0.11,87.06,2.61,19.13,309,0
Well-91,2548.5,0.11,86.3,2.62,24.38,309,0
Well-91,2548.6,0.11,84.88,2.62,31.19,309,0
Well-91,2548.7,0.1,83.26,2.63,39.71,309,0
Well-91,2548.8,0.1,81.77,2.63,50.39,309,0
Well-91,2548.9,0.1,80.51,2.63,63.69,309,0
Well-91,2549,0.09,79.47,2.62,79.48,309,0
Well-91,2549.1,0.09,78.71,2.62,98.23,309,0
Well-91,2549.2,0.08,78.42,2.62,116.67,309,0
Well-91,2549.3,0.08,78.84,2.63,126.23,309,0
Well-91,2549.4,0.08,79.95,2.63,125.59,309,0
Well-91,2549.5,0.07,81.46,2.63,116.2,309,0
Well-91,2549.6,0.07,83.01,2.64,95.6,309,0
Well-91,2549.7,0.07,84.52,2.64,69.13,309,0
Well-91,2549.8,0.07,86.11,2.64,46.64,309,0
Well-91,2549.9,0.07,87.72,2.64,33.11,309,0
Well-91,2550,0.08,89.08,2.64,27.13,309,0
Well-91,2550.1,0.08,89.85,2.64,24.77,309,0
Well-91,2550.2,0.08,89.99,2.64,23.69,309,0
Well-91,2550.3,0.08,89.67,2.64,23.79,309,0
Well-91,2550.4,0.08,89.26,2.64,25.45,309,0
Well-91,2550.5,0.08,89.16,2.64,28.3,309,0
Well-91,2550.6,0.08,89.55,2.65,30.4,309,0
Well-91,2550.7,0.08,90.38,2.65,30.51,309,0
Well-91,2550.8,0.08,91.54,2.65,29.8,309,0
Well-91,2550.9,0.08,92.83,2.65,29.16,309,0
Well-91,2551,0.08,94.15,2.65,28.24,309,0
Well-91,2551.1,0.07,95.39,2.65,27.19,309,0
Well-91,2551.2,0.07,96.37,2.64,26.2,309,0
Well-91,2551.3,0.07,96.94,2.63,24.62,309,0
Well-91,2551.4,0.07,96.95,2.62,22.55,309,0
Well-91,2551.5,0.07,96.31,2.62,21.21,309,0
Well-91,2551.6,0.07,95.01,2.61,21.44,309,0
Well-91,2551.7,0.07,93.23,2.61,23.18,309,0
Well-91,2551.8,0.07,91.23,2.62,26.09,309,0
Well-91,2551.9,0.07,89.26,2.62,30.68,309,0
